,id,input_a,input_b,output_add,output_sub,output_add_MR1,output_sub_MR1,output_add_MR2,output_sub_MR2,output_add_MR3,output_sub_MR3,output_add_MR4,output_sub_MR4,MR1_checker_add,MR2_checker_add,MR3_checker_add,MR4_checker_add,MR1_checker_sub,MR2_checker_sub,MR3_checker_sub,MR4_checker_sub
813,jvXdQ5ixp2LDEcAmAVx9So,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
814,g9qfanwapRsYYLUhRKKMji,5,2,7,3,7,-3,21,9,10,6,-1,-3,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
815,gvE9wfJ4oWiL9AZbtQKZrM,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
816,SK8JuNX42fwFnpRTrNmXTx,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
817,6jhjvYS4wyjvQ3GEg6KXer,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
818,kk57xB5srDxuKMpVtjoWns,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
819,UeuaM3jZJT6vxn2QrUVzsh,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
820,5zwoNfLbH9Ah2YkzhM2jCk,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
821,MmYLFnX33p3Mj6suF9xwZk,7,0,7,7,7,-7,21,21,10,10,-1,-7,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
822,Wn5LW23oP86BjERNLVY78H,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
823,V2kngyUg8Pdrtq6Yh7vm5F,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
824,F3icJbax9bnfqAjAQj6btN,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
825,jCUUT6msQaRr8BNQuZbMay,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
826,c7HgSxVrxrDrQgqGA7bgMv,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
827,54YxEsgNfqt7dpPowGE3Sn,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
828,5nBALyMhhbtvXTy72dKhas,8,1,9,7,9,-7,27,21,12,10,-3,-7,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
829,6fx83Q6qSvPT3EApVewVvo,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
830,GgsD7Vu4F3HcFSJYnbMuyA,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
831,BqbNi2NjrGaduzsADN7nza,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
832,bxSXeJWWTRcTGaVd6Y3yjo,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
833,SSqqzyBbXHhHMRRpZYgGNd,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
834,b4LcMv85gXJAKH45M49n6J,0,8,8,-8,8,8,24,-24,11,-5,-2,8,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
835,CiivH9yzMkeD7uibeTzh3h,0,9,9,-9,9,9,27,-27,12,-6,-3,9,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
836,Jnpw3SJ6icTH4ZGjprNSKA,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
837,XRxZZJGcWa6zt36iyXCKA2,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
838,Tx5k5CrP2fXFfnCifwJJFr,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
839,nRQkkirBWXxodA5psu3n3d,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
840,HkLRxiABE7Lnib3JUnKAm2,0,8,8,-8,8,8,24,-24,11,-5,-2,8,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
841,HAL59qcfjaadtLgQedHXAd,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
842,dzYt2aosRx2uEEMtPHRCo4,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
843,MkZ8VUAVobxrcmBJxyp3k2,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
844,5iVG9TrrCKUknNaLKaFAL7,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
845,6eBEzHJN7TFWMLAMmhRiXE,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
846,4BpPy4Lm2uy6ot4iDQe94B,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
847,YrcrRFaVWG6PATFRVcXjAs,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
848,9YNuBguMQjp27MDLz28YtT,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
849,aTnCGyPtw8WoBnPsLKtxSh,9,2,11,7,11,-7,33,21,14,10,-5,-7,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
850,Nnjxq9Wu5Czycg3vJwDYJ9,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
851,DRS4eYY6uym8WknZVNjseL,2,2,4,0,4,0,12,0,7,3,2,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
852,ZoMbo5GdXBipBNKHPPqQXS,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
853,PN4iG93KHrvKq8aoc5iRB2,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
854,2K8BASUszwrvECmvXpCubt,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
855,RosNAzjqmGFZqjWRHVb79x,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
856,Fkms4qhqkq8MwLPfyFuHLD,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
857,Ca9sPLzTyCMBuDGDZUsg53,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
858,3agpocgY5pVLYDp93FEXYW,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
859,iUbRSEdbJtTyobswUHLpwW,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
860,EJNWnp43YTQZ9Yykqruzxp,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
861,VwRtvRKQesSpoz8dhEhsd3,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
862,Qbrut472Anff8PQXRon3h2,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
863,dx6t2JZz5jxK3TcbpiR9Kk,5,4,9,1,9,-1,27,3,12,4,-3,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
864,GYxuTxSYMw7RDsEPfgyiah,5,4,9,1,9,-1,27,3,12,4,-3,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
865,WvafmCdqDmppadisAuNZna,5,4,9,1,9,-1,27,3,12,4,-3,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
866,iPkyAcDYWKMvXKJ9C3dVha,5,4,9,1,9,-1,27,3,12,4,-3,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
867,aKwL92nDES6HPtCXAQsjHW,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
868,JpNoXrgeCo4BmubxqDdnxh,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
869,VYf5JB7SejWCXxSReBt95i,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
870,EA6ei4eSR9ASnJLGFPaYuv,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
871,mm939EELMaH8NAJkqEicbj,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
872,AcK79PTz2RiyToB7uTb4GE,3,0,3,3,3,-3,9,9,6,6,3,-3,No-violated,No-violated,Violated,No-violated,Violated,No-violated,Violated,Violated
873,7yzATVrsuDPcjneoRwR8RL,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
874,dRZGN9xivkMhGiY9YGChmj,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
875,cNigN4n5yWevXMtSHmALnH,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
876,m9j3Mub2RzDC9VFcutEFea,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
877,cR5G8htmQF6szhy2NPTdqE,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
878,Ai9oWUBW3fy85t4oWQKrPw,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
879,4FKx5g9zsicKDzcKwhj9vc,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
880,EvSsF8AvmeEiaeyoK27zme,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
881,F7WBgdQjjdpGkyYksPhKa9,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
882,HizMk27Kf832xLGLykiDwU,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
883,ajCqvceLZBiAD4EXJBAQ4W,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
884,gTuSZiZAUngm57Ui77AAL7,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
885,8CsoQPeSPvY3mJiDPaft6t,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
886,HoYJFmsZemULGrYfeFQiyh,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
887,YW7WdjaYuYBbMrWH2zGCov,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
888,mGBnXsHEvA5BeTCGgmAWAm,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
889,ebQEL7cyQuQkkwxigkwxik,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
890,4ztyeMgZ4VwvAtNw6fWycs,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
891,hihRJ8FHw4kZDCzHPkH23t,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
892,ZuTQuhzPbrvvcdtXM2eV9t,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
893,nhAqQ8BauwSxKbEYUtRYtL,5,4,9,1,9,-1,27,3,12,4,-3,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
894,JLaZC59sftf6ce5V7KwSew,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
895,icyBf2cDyJCKTBUMjgYpUh,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
896,nJd7ZfwzBrNvBLZ6Zi8tZ4,9,5,14,4,14,-4,42,12,17,7,-8,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
897,SHScP55Rz8jbRpfoY9LbKR,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
898,i6T3ZeP2nrUtGLNNPG3tHq,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
899,gngAbJhVToZ6Jm3rNSrPzw,9,8,17,1,17,-1,51,3,20,4,-11,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
900,k4cm6KTwEepQCW9eVRqUv9,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
901,GoxD6USDgjXswmdVP4KuXa,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
902,3Wcw6kGbsKKWTPHWWJwY8b,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
903,8QtH7TsXKWNRgc5ugWSb7W,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
904,frMfwQNt6hi8DYzBLPviDK,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
905,Ty3xNBxiqY6pdT7PN6RzvA,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
906,MWyAqHbDJAcydg7CGtcCdN,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
907,iQPeuNSc38bMDa2FCY9RoP,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
908,kRhf6xRUyQA7Tvy3GpoSHR,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
909,ANoRwLJGdZm5SAoQZ2bju5,0,8,8,-8,8,8,24,-24,11,-5,-2,8,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
910,DuZdRmZzbs2moChD2VmPyK,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
911,WLRAzZFPRwFXQhCGXV6CD7,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
912,dSqwVxjYDQ9RYvggWnyRJK,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
913,attR2qMiors8ArTyajKfuD,9,5,14,4,14,-4,42,12,17,7,-8,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
914,8hLDHyCPtRKKdcYx8FwxA2,9,3,12,6,12,-6,36,18,15,9,-6,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
915,5VVP6w5PpG3cZpVXsCHBPk,8,3,11,5,11,-5,33,15,14,8,-5,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
916,HbbKPVaqvSL6fQtB9CfJtx,8,3,11,5,11,-5,33,15,14,8,-5,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
917,gTyg688tTEcZZuBtv7hWyT,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
918,GzTZ5L795CPHDSAAFd54ZR,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
919,V9zFZLYxvdJj2hWKV9Grsx,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
920,TDsTDu8jxnB6xDyQMo3Pad,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
921,Gf5euk3CU4KfQQaLix7MCt,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
922,H8jyTLxThE7qmvdwXGEyyC,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
923,Td7SL4P9956A8bRWaHpjVe,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
924,cbGXygmp42jsWgUjZA8ek5,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
925,2NkMfvEpHAh5GFQHYrPqSj,6,0,6,6,6,-6,18,18,9,9,0,-6,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
926,Xeyz3VhJuvzUxxu2Pcfs3y,7,6,13,1,13,-1,39,3,16,4,-7,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
927,G4behokeSJKYSePrPQo978,8,0,8,8,8,-8,24,24,11,11,-2,-8,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
928,JLdRihuoKnakX5qaEjKAqy,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
929,S43aZjR6kixzXjGprY88cK,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
930,MCTUNYN5LRr6TBeHrR7zfP,1,0,1,1,1,-1,3,3,4,4,5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
931,DRqjiJvCzw6egErhYvAmmr,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
932,dBtXQZk7qT4LgjgknhhVBR,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
933,ZGU9tyrMPHP2k2UJZ6FW29,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
934,iVbdAF9RBCVZQY5HyFe8PZ,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
935,juLoV5mEpriTojB2dPtBmb,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
936,DdWSoWeNjG4vQAutUngQB6,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
937,4JddmT9av26qBcUYKpEsws,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
938,Smnt68o3sCRY7qMHJ6s3fW,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
939,9eEfsBZizwZZwmRVCfJA3c,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
940,5baQvadmiYKCJ9avZ7asTj,9,0,9,9,9,-9,27,27,12,12,-3,-9,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
941,89d54qmpxH6ZkdrVyH6sMf,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
942,99fjR94STDKXczpJwt7g6R,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
943,eEfkWCgztwjGaHcGZoWWYH,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
944,9NCQUMTBFJkZRALovb4ury,0,3,3,-3,3,3,9,-9,6,0,3,3,No-violated,No-violated,Violated,No-violated,Violated,Violated,Violated,Violated
945,78DecNhB5qnefxMHmDnUxq,0,3,3,-3,3,3,9,-9,6,0,3,3,No-violated,No-violated,Violated,No-violated,Violated,Violated,Violated,Violated
946,Q2kPv6aAGYFqhbBMnwGXiR,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
947,8xtFH58rk8eFzoKQn5MbS8,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
948,6YYyBZZVPjDnHwK2WBRuiA,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
949,8fadCUrcsFUSrLtXnsQbEV,6,5,11,1,11,-1,33,3,14,4,-5,-1,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
950,G97HaU7eqRw26hJu86Fpye,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
951,SU7z2bARswNbrTJr8DosQy,0,6,6,-6,6,6,18,-18,9,-3,0,6,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
952,fx4PUF7s25q5mHC82x9RSV,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
953,aw9pPkj5EAGabn54jR5RUd,0,5,5,-5,5,5,15,-15,8,-2,1,5,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
954,NdibSXCmYbSrQiMu8HtL55,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
955,iTBJobf3pHoNULuGyaAk8E,4,0,4,4,4,-4,12,12,7,7,2,-4,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
956,BpKoSV264F2L4wAMLwhFTF,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
957,DoKnfVnkyVqb6Q5b6YSAVa,2,0,2,2,2,-2,6,6,5,5,4,-2,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
958,gfgpKTpKNgXAGMQDgLeLMh,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
959,gi7ij8hUu2jt6qhgngKWCr,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
960,jsUYnHpUedusQ6CYDkwV49,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
961,6RGtvy3CmP69c8zZUnkGaF,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
962,EVybqiqhPWBhmRQfVDvUei,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
963,QCN5ixNNxBjufBojZwWLxf,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
964,P2HDHrHCDsGhT3irpkT3AU,0,4,4,-4,4,4,12,-12,7,-1,2,4,No-violated,No-violated,Violated,Violated,Violated,Violated,Violated,Violated
965,HjZSAYwUWjDUDUkSrdH8cN,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
966,7ao7QUoRNRfQCRyvYwaBi2,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
967,7nwWwa49GBAzbhmacbQhVL,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
968,Dpecu7Z2PRgnbQYQbWnNZA,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
969,bDCXvjaZTXQBmDHwErM7dE,7,0,7,7,7,-7,21,21,10,10,-1,-7,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
970,jCjWnC7A9j7VVSp6v7WH6d,3,0,3,3,3,-3,9,9,6,6,3,-3,No-violated,No-violated,Violated,No-violated,Violated,No-violated,Violated,Violated
971,mkoARVgKV7pFhXArFZWwYt,5,0,5,5,5,-5,15,15,8,8,1,-5,No-violated,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated
972,7vsDd9eu9hJWWjWD5EKK7E,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
973,jghUTKmmj2Eey5wG68rJq6,0,0,0,0,0,0,0,0,3,3,6,0,No-violated,Violated,Violated,Violated,No-violated,Violated,Violated,No-violated
974,8mecwsxJSQhszDmEG89zkr,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
975,cxmDQshKF2734oT86cUTFB,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
976,7WM7pBQXJpQUTHkeNwdpqp,5,5,10,0,10,0,30,0,13,3,-4,0,No-violated,No-violated,Violated,Violated,No-violated,Violated,Violated,No-violated
